Data_center,Data_center_address,Longitude_of_data_center,Latitude_of_data_center,Is_it_accurate,Zone_id,power_usage_2023_kwh,power_usage_per_hour_2023_kwh,carbon_emission_2023_tons,carbon_emission_per_hour_2023_tons
Lumen Columbia,1401 Main St,-73.8230851,40.7295847,RANGE_INTERPOLATED,US-MIDA-PJM,134904,15.4,14157.76543,1.616183268
DC BLOX Myrtle Beach,1401 Howard Ave,-73.9211377,40.6887448,RANGE_INTERPOLATED,US-MIDA-PJM,134904,15.4,14157.76543,1.616183268
CyrusOne NYM10 - Stamford,10 Riverbend Drive South,-73.5175949,41.0840269,ROOFTOP,US-MIDA-PJM,4380,0.5,14157.76543,1.616183268
Crown Castle Stamford 2,5 Landmark Square,-73.5375875,41.0542655,ROOFTOP,US-MIDA-PJM,4380,0.5,14157.76543,1.616183268
Crown Castle Stamford 1,1351 Washington Blvd,-73.5429363,41.0580854,ROOFTOP,US-MIDA-PJM,4380,0.5,14157.76543,1.616183268
Lumen Hartford 1,155 Locust Street,-75.2028214,39.952977,GEOMETRIC_CENTER,US-MIDA-PJM,4380,0.5,14157.76543,1.616183268
80 Merritt Blvd (HVN10),80 Merritt Boulevard,-76.5030145,39.273509,GEOMETRIC_CENTER,US-MIDA-PJM,4380,0.5,14157.76543,1.616183268
DaSTOR New Castle,3 Boulden Cir,-75.5745058,39.6870316,ROOFTOP,US-MIDA-PJM,96170.32,10.97834703,14157.76543,1.616183268
DaSTOR Wilmington CCC,1201 N. Market St.,-77.4071675,39.4294414,ROOFTOP,US-MIDA-PJM,96170.32,10.97834703,14157.76543,1.616183268
TRIJIT DATACENTER,501 Silverside Rd,-75.4862662,39.7878877,ROOFTOP,US-MIDA-PJM,96170.32,10.97834703,14157.76543,1.616183268
Data Canopy - Newark,350 Pencader Dr,-75.7614126,39.6127529,ROOFTOP,US-MIDA-PJM,96170.32,10.97834703,14157.76543,1.616183268
"Tech Vault, Inc.",21 Gregory Drive,-84.1738761,39.0828353,GEOMETRIC_CENTER,US-MIDA-PJM,101074.78,11.53821689,14157.76543,1.616183268
Dynamic Internet,10 delaware drive,-83.0916356,40.2940363,GEOMETRIC_CENTER,US-MIDA-PJM,1946.66667,0.22222222,14157.76543,1.616183268
Citynet Bridgeport,100 Platinum Dr,-79.7288637,43.5359434,GEOMETRIC_CENTER,US-MIDA-PJM,99280,11.3333333,14157.76543,1.616183268
Reliable Hosting Services,303 N. Washington Street,-78.22521828,39.63093605,GoogleMap,US-MIDA-PJM,99848.67,11.39825,14157.76543,1.616183268
Citynet Morgantown,3600 University Ave,-79.99023838,39.65975183,GoogleMap,US-MIDA-PJM,99848.67,11.39825,14157.76543,1.616183268
Citynet Charleston,226 Kanawha Blvd,-81.6454123,38.3549322,ROOFTOP,US-MIDA-PJM,99848.67,11.39825,14157.76543,1.616183268
Pinnacle Technical Solutuons,4300 1st Ave.,-81.83050049,38.44298238,GoogleMap,US-MIDA-PJM,99848.67,11.39825,14157.76543,1.616183268
Nautilus East Millinocket,51 Main St,-73.8311886,40.7619797,ROOFTOP,US-MIDA-PJM,5256,0.6,14157.76543,1.616183268
SBA Edge Chicago,603 Discovery Drive,103.7912118,1.295063,GEOMETRIC_CENTER,US-MIDA-PJM,49338.91391,5.632296108,14157.76543,1.616183268
Lumen Arlington Heights 1,"1305 E. Algonquin Avenue,",-79.4665259,46.3274799,RANGE_INTERPOLATED,US-MIDA-PJM,49338.91391,5.632296108,14157.76543,1.616183268
Prologis 45120 Global Plaza,45120 Global Plaza,114.1079835,22.3752932,ROOFTOP,US-MIDA-PJM,71566.85412,8.169732206,14157.76543,1.616183268
CeraNet DC1,826 Morrison Road,116.0598402,-31.8862521,RANGE_INTERPOLATED,US-MIDA-PJM,15153.11538,1.729807692,14157.76543,1.616183268
Lumen Cincinnati 2,9490 Meridian Way,-0.0423694,51.6257193,GEOMETRIC_CENTER,US-MIDA-PJM,15153.11538,1.729807692,14157.76543,1.616183268
CBTS Mason Data Center,784 Forrest Hill St.,174.7479315,-36.7672518,APPROXIMATE,US-MIDA-PJM,15153.11538,1.729807692,14157.76543,1.616183268
TierPoint Baltimore - BAL,1401 Russell St,144.9677186,-37.8118072,GEOMETRIC_CENTER,US-MIDA-PJM,3568.888889,0.407407407,14157.76543,1.616183268
Lumen Kansas City,1111 Main St.,-64.787285,46.0866447,ROOFTOP,US-MIDW-AECI,24309,2.775,13351524.97,1524.146686
ColoCrossing LA1,530 W. 6th Street,-97.7567249,30.272586,GEOMETRIC_CENTER,US-MIDW-MISO,33566.97482,3.831846441,143233.4815,16.35085405
Telecom Center LA,530 West 6th Street,-97.7567249,30.272586,GEOMETRIC_CENTER,US-MIDW-MISO,33566.97482,3.831846441,143233.4815,16.35085405
WebNX LAX,530 West 6th Street,-97.7567249,30.272586,GEOMETRIC_CENTER,US-MIDW-MISO,33566.97482,3.831846441,143233.4815,16.35085405
ColoCrossing LA1,530 W. 6th Street,-97.7567249,30.272586,GEOMETRIC_CENTER,US-MIDW-MISO,33566.97482,3.831846441,143233.4815,16.35085405
Telecom Center LA,530 West 6th Street,-97.7567249,30.272586,GEOMETRIC_CENTER,US-MIDW-MISO,33566.97482,3.831846441,143233.4815,16.35085405
WebNX LAX,530 West 6th Street,-97.7567249,30.272586,GEOMETRIC_CENTER,US-MIDW-MISO,33566.97482,3.831846441,143233.4815,16.35085405
1100 Space Park Dr (SJC10),1100 Space Park Drive,-95.1032381,29.5460661,ROOFTOP,US-MIDW-MISO,33566.97482,3.831846441,143233.4815,16.35085405
Colovore SJC01,1101 Space Park Dr,-95.1031221,29.5467121,RANGE_INTERPOLATED,US-MIDW-MISO,33566.97482,3.831846441,143233.4815,16.35085405
Stream DC San Antonio II - Westover Hills,9550 Westover Hills Blvd,-98.6715761,29.4717406,ROOFTOP,US-MIDW-MISO,78464.60072,8.957146201,143233.4815,16.35085405
Stream DC San Antonio III,11203 W Military Drive,-98.7147697,29.4483984,ROOFTOP,US-MIDW-MISO,78464.60072,8.957146201,143233.4815,16.35085405
CyrusOne SAT1 - San Antonio,9999 Westover Hills Blvd,-98.6881185,29.4665583,ROOFTOP,US-MIDW-MISO,78464.60072,8.957146201,143233.4815,16.35085405
CyrusOne SAT2 - San Antonio,9554 Westover Hills Blvd,-98.6729514,29.4709312,ROOFTOP,US-MIDW-MISO,78464.60072,8.957146201,143233.4815,16.35085405
CyrusOne SAT5 - San Antonio,14719 Omicron Dr.,-98.7876189,29.4189881,ROOFTOP,US-MIDW-MISO,78464.60072,8.957146201,143233.4815,16.35085405
H5 Data Centers San Antonio,100 Taylor St.,-98.4867924,29.42936223,GoogleMap,US-MIDW-MISO,78464.60072,8.957146201,143233.4815,16.35085405
Amazon AWS SAT - 7400 Potranco,7400 Potranco Rd,-98.638548,29.450861,ROOFTOP,US-MIDW-MISO,78464.60072,8.957146201,143233.4815,16.35085405
CloudHQ SAT Campus,15255 Lambda Dr,-98.7993956,29.4149485,ROOFTOP,US-MIDW-MISO,78464.60072,8.957146201,143233.4815,16.35085405
Microsoft San Antonio (SAT15),3555 Westover Link,-98.7023132,29.4692911,ROOFTOP,US-MIDW-MISO,78464.60072,8.957146201,143233.4815,16.35085405
Microsoft Wiseman Boulevard (SAT14),3545 Wiseman Blvd,-98.681431,29.475684,ROOFTOP,US-MIDW-MISO,78464.60072,8.957146201,143233.4815,16.35085405
QTS San Antonio,8535 Potranco Rd,-98.6525258,29.4479435,ROOFTOP,US-MIDW-MISO,78464.60072,8.957146201,143233.4815,16.35085405
Microsoft San Antonio (SN7),5200 Rogers Rd,-98.6967011,29.48047991,GoogleMap,US-MIDW-MISO,78464.60072,8.957146201,143233.4815,16.35085405
Microsoft San Antonio,5150 Rogers Rd,-98.69259735,29.47991594,GoogleMap,US-MIDW-MISO,78464.60072,8.957146201,143233.4815,16.35085405
Microsoft San Antonio (SAT80 & SAT81),18844 Fm1957,-98.875989,29.4309784,ROOFTOP,US-MIDW-MISO,78464.60072,8.957146201,143233.4815,16.35085405
Amazon AWS SAT - 12807 Donop,12807 Donop Rd,-98.3887455,29.2924776,ROOFTOP,US-MIDW-MISO,78464.60072,8.957146201,143233.4815,16.35085405
Microsoft San Antonio (SAT46),15000 Lambda Dr,-98.8029432,29.4140042,ROOFTOP,US-MIDW-MISO,78464.60072,8.957146201,143233.4815,16.35085405
Windstream San Antonio,106 S St Mary's St,-98.4912352,29.424052,ROOFTOP,US-MIDW-MISO,78464.60072,8.957146201,143233.4815,16.35085405
Microsoft San Antonio (SAT40),15000 Lambda Dr,-98.8029432,29.4140042,ROOFTOP,US-MIDW-MISO,78464.60072,8.957146201,143233.4815,16.35085405
SiteB Data,911 North Frio St,-98.5072992,29.4348735,ROOFTOP,US-MIDW-MISO,78464.60072,8.957146201,143233.4815,16.35085405
CloudBurst Central Texas,78666,-97.9810845,29.8942825,APPROXIMATE,US-MIDW-MISO,78464.60072,8.957146201,143233.4815,16.35085405
Lumen San Antonio 3,214 E Ramsey Rd,-98.4921392,29.5274517,ROOFTOP,US-MIDW-MISO,78464.60072,8.957146201,143233.4815,16.35085405
Lumen San Antonio 2,1203 N. Frio Street,-98.5065091,29.4382731,ROOFTOP,US-MIDW-MISO,78464.60072,8.957146201,143233.4815,16.35085405
Lumen San Antonio 1,5130 Service Center Drive,-98.3908008,29.47566554,GoogleMap,US-MIDW-MISO,78464.60072,8.957146201,143233.4815,16.35085405
SATC Co-Location Services,3463 Magic Drive,-98.5568925,29.5029351,ROOFTOP,US-MIDW-MISO,78464.60072,8.957146201,143233.4815,16.35085405
CityNAP,415 N Main,-98.4941693,29.4287252,GoogleMap,US-MIDW-MISO,78464.60072,8.957146201,143233.4815,16.35085405
TRG Houston One,2626 Spring Cypress Road,-95.4590494,30.0660371,ROOFTOP,US-MIDW-MISO,78464.60072,8.957146201,143233.4815,16.35085405
Stream DC Houston I - The Woodlands,4001 Technology Forest Blvd,-95.4864793,30.1777869,ROOFTOP,US-MIDW-MISO,78464.60072,8.957146201,143233.4815,16.35085405
12001-12245 North Freeway (IAH11),12001-12245 North Freeway,-95.4172734,29.9416577,ROOFTOP,US-MIDW-MISO,78464.60072,8.957146201,143233.4815,16.35085405
Data Foundry- Houston 2,660 Greens Pkwy,-95.4242328,29.945179,ROOFTOP,US-MIDW-MISO,78464.60072,8.957146201,143233.4815,16.35085405
Skybox Houston One,22000 Franz Road,-95.7558212,29.8029179,ROOFTOP,US-MIDW-MISO,78464.60072,8.957146201,143233.4815,16.35085405
Netrality - 1301 Fannin,1301 Fannin Street,-95.3657529,29.7533755,ROOFTOP,US-MIDW-MISO,78464.60072,8.957146201,143233.4815,16.35085405
EdgeConneX Houston,1510 Prime West Parkway,-95.7448377,29.7946172,ROOFTOP,US-MIDW-MISO,78464.60072,8.957146201,143233.4815,16.35085405
DataBank HOU1 - Westway Park I,5150 Westway Park Blvd,-95.5550862,29.8442358,ROOFTOP,US-MIDW-MISO,78464.60072,8.957146201,143233.4815,16.35085405
"FIBERTOWN - Houston, Texas",12031 North Freeway,-95.4172784,29.9431111,ROOFTOP,US-MIDW-MISO,78464.60072,8.957146201,143233.4815,16.35085405
DataBank HOU5 - Houston Galleria,4201 Southwest Freeway,-95.445072,29.7281271,ROOFTOP,US-MIDW-MISO,78464.60072,8.957146201,143233.4815,16.35085405
1001 Texas Data Center,1001 Texas Ave.,-95.362102,29.7600612,ROOFTOP,US-MIDW-MISO,78464.60072,8.957146201,143233.4815,16.35085405
DataBank HOU2 - Westway Park II,5170 Westway Park Blvd,-95.5566418,29.8442374,ROOFTOP,US-MIDW-MISO,78464.60072,8.957146201,143233.4815,16.35085405
Cogent Data Center - Houston,12061 North Frwy,-95.4164084,29.9440865,ROOFTOP,US-MIDW-MISO,78464.60072,8.957146201,143233.4815,16.35085405
CyrusOne Houston (Greenspoint),12085 North Freeway,-95.4173952,29.9443414,ROOFTOP,US-MIDW-MISO,78464.60072,8.957146201,143233.4815,16.35085405
Cogent Data Center - Houston 2,8902 Point Six Circle,-95.6260071,29.9065142,ROOFTOP,US-MIDW-MISO,78464.60072,8.957146201,143233.4815,16.35085405
Equinix HO1,1515 Aldine Meadows Road,-95.364309,29.9359553,ROOFTOP,US-MIDW-MISO,78464.60072,8.957146201,143233.4815,16.35085405
Data Foundry - Houston 1,5555 San Felipe,-95.4723059,29.7492605,ROOFTOP,US-MIDW-MISO,78464.60072,8.957146201,143233.4815,16.35085405
Verizon Houston,2401 Portsmouth Street,-95.4170334,29.7331639,ROOFTOP,US-MIDW-MISO,78464.60072,8.957146201,143233.4815,16.35085405
Energy Transfer Data Center,7210 Ardmore,-95.38091143,29.69342872,GoogleMap,US-MIDW-MISO,78464.60072,8.957146201,143233.4815,16.35085405
Lumen Houston 3,2300 Lyons Avenue,-95.345927,29.7715,ROOFTOP,US-MIDW-MISO,78464.60072,8.957146201,143233.4815,16.35085405
Crown Castle Houston (TX1),801 Louisiana St,-95.3662717,29.7596219,ROOFTOP,US-MIDW-MISO,78464.60072,8.957146201,143233.4815,16.35085405
LOGIX FIBER NETWORKS KATY #1,"1510 Primewest Parkway, Energy Corridor",-95.7448377,29.7946172,ROOFTOP,US-MIDW-MISO,78464.60072,8.957146201,143233.4815,16.35085405
Evocative - INAP Houston,1301 Fannin St,-95.3657529,29.7533755,ROOFTOP,US-MIDW-MISO,78464.60072,8.957146201,143233.4815,16.35085405
Lumen Houston 2,7060 Empire Central Dr,-95.5456895,29.8742256,ROOFTOP,US-MIDW-MISO,78464.60072,8.957146201,143233.4815,16.35085405
"Lumen, 3939 Corporate Dr",5959 Coprporate Drive,-95.5504373,29.7132566,ROOFTOP,US-MIDW-MISO,78464.60072,8.957146201,143233.4815,16.35085405
LOGIX FIBER NETWORKS Houston #2,811 Louisiana (Downtown),-91.5208624,30.5190775,APPROXIMATE,US-MIDW-MISO,78464.60072,8.957146201,143233.4815,16.35085405
LOGIX FIBER NETWORKS Houston #3,4635 Southwest Freeway,-95.4535421,29.7292139,ROOFTOP,US-MIDW-MISO,78464.60072,8.957146201,143233.4815,16.35085405
Hostrunway Data Center,900 N Alameda St #200,-118.2353984,34.0581105,ROOFTOP,US-MIDW-MISO,33566.97482,3.831846441,143233.4815,16.35085405
CyrusOne Houston Greenspoint,12175 North Freeway,-95.415788,29.9424742,ROOFTOP,US-MIDW-MISO,78464.60072,8.957146201,143233.4815,16.35085405
SoftLayer - HOU00,835 Greens Parkway,-95.4268418,29.9425267,ROOFTOP,US-MIDW-MISO,78464.60072,8.957146201,143233.4815,16.35085405
NaviSite Houston,1301 Fannin Street,-95.3657529,29.7533755,ROOFTOP,US-MIDW-MISO,78464.60072,8.957146201,143233.4815,16.35085405
SoftLayer - HOU02,855 Greens Parkway,-95.4301558,29.9423169,ROOFTOP,US-MIDW-MISO,78464.60072,8.957146201,143233.4815,16.35085405
TeleSource IDC,1301 Fannin Street,-95.3657529,29.7533755,ROOFTOP,US-MIDW-MISO,78464.60072,8.957146201,143233.4815,16.35085405
SoftLayer - HOU04,315 Capitol St,-95.3690073,29.7628028,ROOFTOP,US-MIDW-MISO,78464.60072,8.957146201,143233.4815,16.35085405
SoftLayer - HOU01,390 Benmar Drive,-95.3970886,29.9432273,ROOFTOP,US-MIDW-MISO,78464.60072,8.957146201,143233.4815,16.35085405
7500 Metro Center Drive (AUS11),7500 Metro Center Drive,-97.6959423,30.212073,ROOFTOP,US-MIDW-MISO,78464.60072,8.957146201,143233.4815,16.35085405
Lumen Austin 4,2916 Montopolis Dr,-97.7126804,30.2142909,ROOFTOP,US-MIDW-MISO,78464.60072,8.957146201,143233.4815,16.35085405
CyrusOne AUS3 - Austin,7100 Metropolis Drive,-97.7010928,30.2068418,ROOFTOP,US-MIDW-MISO,78464.60072,8.957146201,143233.4815,16.35085405
CyrusOne AUS2 - Austin,"7301 Metropolis Dr, Bldg #6",-97.6978803,30.2059523,ROOFTOP,US-MIDW-MISO,78464.60072,8.957146201,143233.4815,16.35085405
Data Foundry - Texas 1,4100 Smith School Road,-97.7137848,30.1989158,ROOFTOP,US-MIDW-MISO,78464.60072,8.957146201,143233.4815,16.35085405
LightEdge - Austin II,7000 Burleson Road,-97.7050982,30.199887,ROOFTOP,US-MIDW-MISO,78464.60072,8.957146201,143233.4815,16.35085405
Element Critical Austin One,8025 North Interstate Hwy 35,-97.69741156,30.34244487,GoogleMap,US-MIDW-MISO,78464.60072,8.957146201,143233.4815,16.35085405
LightEdge - Austin I,2916 Montopolis Drive,-97.7126804,30.2142909,ROOFTOP,US-MIDW-MISO,78464.60072,8.957146201,143233.4815,16.35085405
Data Foundry - Texas 2,4100 Smith School Rd,-97.7137848,30.1989158,ROOFTOP,US-MIDW-MISO,78464.60072,8.957146201,143233.4815,16.35085405
LOGIX FIBER NETWORKS Austin,1905 E. 6th Street,-97.72213974,30.26101853,GoogleMap,US-MIDW-MISO,78464.60072,8.957146201,143233.4815,16.35085405
Data Foundry - Austin 1,7401 East Ben White Blvd.,-97.6963383,30.2154964,ROOFTOP,US-MIDW-MISO,78464.60072,8.957146201,143233.4815,16.35085405
CyrusOne Austin Data Center I,7401-2 East Ben White Blvd,-97.6949725,30.2164682,ROOFTOP,US-MIDW-MISO,78464.60072,8.957146201,143233.4815,16.35085405
Data Foundry - The Data Ranch,4100 Smith School Rd,-97.7137848,30.1989158,ROOFTOP,US-MIDW-MISO,78464.60072,8.957146201,143233.4815,16.35085405
Prime Austin,FM2720 & Bobwhite Rd,-97.7543189,29.9243277,GEOMETRIC_CENTER,US-MIDW-MISO,78464.60072,8.957146201,143233.4815,16.35085405
Cogent Data Center - Austin,7301 Metro Center Dr,-97.6979752,30.2092341,ROOFTOP,US-MIDW-MISO,78464.60072,8.957146201,143233.4815,16.35085405
GTT Austin Data Center,6200 Bridgepoint Parkway,-97.7993535,30.3543014,ROOFTOP,US-MIDW-MISO,78464.60072,8.957146201,143233.4815,16.35085405
Lumen Austin 1,4207 Smith School Road,-97.7122778,30.1963829,ROOFTOP,US-MIDW-MISO,78464.60072,8.957146201,143233.4815,16.35085405
Lumen Austin 3,500 B. Chicon Street,-97.7230424,30.2610598,ROOFTOP,US-MIDW-MISO,78464.60072,8.957146201,143233.4815,16.35085405
Hostway Austin Waller,501 Waller,-97.73038379,30.26362668,GoogleMap,US-MIDW-MISO,78464.60072,8.957146201,143233.4815,16.35085405
Hostway Austin Trade Center,6110 Trade Center Dr,-97.71628505,30.20976625,GoogleMap,US-MIDW-MISO,78464.60072,8.957146201,143233.4815,16.35085405
DataBank ACT1 - Waco,700 Austin,-97.7430608,30.267153,APPROXIMATE,US-MIDW-MISO,78464.60072,8.957146201,143233.4815,16.35085405
Montgomery Westland Bunker,550 Club Dr.,-95.66938625,30.37702766,GoogleMap,US-MIDW-MISO,78464.60072,8.957146201,143233.4815,16.35085405
Lumen Stratford 1,501 W Texas Avenue,-95.1342846,29.5475208,ROOFTOP,US-MIDW-MISO,78464.60072,8.957146201,143233.4815,16.35085405
Sentinel NY-1,155 Corporate Dr,-95.5516173,29.7035014,GEOMETRIC_CENTER,US-MIDW-MISO,31776.44531,3.627448095,143233.4815,16.35085405
Lumen Albany 4,10 Airline Dr,-90.2662079,29.9829909,RANGE_INTERPOLATED,US-MIDW-MISO,31776.44531,3.627448095,143233.4815,16.35085405
Lumen Portland 1,1335 NEW Northrup Street,-98.9092712,29.7543831,RANGE_INTERPOLATED,US-MIDW-MISO,58840.94495,6.717002849,143233.4815,16.35085405
Lumen Tampa 3,1700 N 25th Street,-87.9451845,43.0527721,RANGE_INTERPOLATED,US-MIDW-MISO,11252.68293,1.284552846,143233.4815,16.35085405
Centersquare - Washington DC IAD3-A,22995 Wilder Ct,-87.957022,44.4742827,GEOMETRIC_CENTER,US-MIDW-MISO,71566.85412,8.169732206,143233.4815,16.35085405
JMF IXP Farm Columbus,8 Corporate Ridge pkwy,-84.8835756,32.4982532,ROOFTOP,US-MIDW-MISO,73516.55952,8.392301316,143233.4815,16.35085405
FOGO Solutions - Atlanta Region,340 Tom Reeve Drive,-85.0906687,33.5582488,ROOFTOP,US-MIDW-MISO,73516.55952,8.392301316,143233.4815,16.35085405
PocketiNet Walla Walla,45 Terminal Loop Rd,-98.0519533,29.6051368,RANGE_INTERPOLATED,US-MIDW-MISO,58108,6.6333333,143233.4815,16.35085405
TierPoint Milwaukee,3701 W. Burnham St.,-87.9612175,43.0094349,ROOFTOP,US-MIDW-MISO,3918.947368,0.447368421,143233.4815,16.35085405
The Wells Building,324 E Wisconsin Ave,-87.90704551,43.03904151,GoogleMap,US-MIDW-MISO,3918.947368,0.447368421,143233.4815,16.35085405
Aventus Lakes,7901 W Clinton Ave,-88.0096289,43.1513489,ROOFTOP,US-MIDW-MISO,3918.947368,0.447368421,143233.4815,16.35085405
Cogent Data Center - Milwaukee,324 East Wisconsin Avenue,-87.9070463,43.0390402,ROOFTOP,US-MIDW-MISO,3918.947368,0.447368421,143233.4815,16.35085405
TSR Solutions,324 E. Wisconsin,-88.7878678,43.7844397,APPROXIMATE,US-MIDW-MISO,3918.947368,0.447368421,143233.4815,16.35085405
Lumen Milwaukee,3235 Intertech Dr,-88.1848009,43.077579,ROOFTOP,US-MIDW-MISO,3918.947368,0.447368421,143233.4815,16.35085405
ISCorp South MQN,10235 N. Port Washington Rd,-87.9254176,43.2040964,ROOFTOP,US-MIDW-MISO,3918.947368,0.447368421,143233.4815,16.35085405
ISCorp North MQN,10325 N. Port Washington Rd,-87.9252002,43.2054232,ROOFTOP,US-MIDW-MISO,3918.947368,0.447368421,143233.4815,16.35085405
Netwurx Milwaukee,324 E. Wisconsin Ave,-87.9070463,43.03904213,GoogleMap,US-MIDW-MISO,3918.947368,0.447368421,143233.4815,16.35085405
RMM Solutions - Milwaukee,10400 W Innovation Drive,-88.04206334,43.04262815,GoogleMap,US-MIDW-MISO,3918.947368,0.447368421,143233.4815,16.35085405
US Signal Madison,222 W Washington,-89.38700452,43.07333169,GoogleMap,US-MIDW-MISO,3918.947368,0.447368421,143233.4815,16.35085405
5NINES Data Center,222 W Washington Ave,-89.3870026,43.073331,ROOFTOP,US-MIDW-MISO,3918.947368,0.447368421,143233.4815,16.35085405
SupraNet Madison,8000 Excelsior Drive,-89.5242655,43.0755646,ROOFTOP,US-MIDW-MISO,3918.947368,0.447368421,143233.4815,16.35085405
Lumen Madison,612 W Main St,-89.39242211,43.06774856,GoogleMap,US-MIDW-MISO,3918.947368,0.447368421,143233.4815,16.35085405
HC Colo #1,612 W Main,-89.39242211,43.06774856,GoogleMap,US-MIDW-MISO,3918.947368,0.447368421,143233.4815,16.35085405
Heartlands Data Center,1700 Stephen St.,-88.29532718,44.29702111,GoogleMap,US-MIDW-MISO,3918.947368,0.447368421,143233.4815,16.35085405
RMM Solutions - Appleton,2201 E Enterprise Avenue,-88.3707915,44.2988515,ROOFTOP,US-MIDW-MISO,3918.947368,0.447368421,143233.4815,16.35085405
WIN - Green Bay Data Center,417 Pine St,-88.01126576,44.51526312,GoogleMap,US-MIDW-MISO,3918.947368,0.447368421,143233.4815,16.35085405
Wildcard One,Indianhead Drive,-89.66957604,44.79325643,GoogleMap,US-MIDW-MISO,3918.947368,0.447368421,143233.4815,16.35085405
WIN - Eau Claire Data Center,800 Wisconsin Street,-88.5450649,44.0343249,GEOMETRIC_CENTER,US-MIDW-MISO,3918.947368,0.447368421,143233.4815,16.35085405
Aventus 715,901 Commerce Dr,-90.1686203,44.63263025,GoogleMap,US-MIDW-MISO,3918.947368,0.447368421,143233.4815,16.35085405
Lumen Phoenix 3,801 South 16th Street,-87.933263,43.022831,RANGE_INTERPOLATED,US-MIDW-MISO,77200.83951,8.812881222,143233.4815,16.35085405
iM Critical Pittsburgh,900 Brinton Rd,-85.0098271,43.6291845,RANGE_INTERPOLATED,US-MIDW-MISO,65574.85714,7.485714286,143233.4815,16.35085405
Netrality - 401 N Broad,401 N Broad,-90.0767059,29.9776514,GEOMETRIC_CENTER,US-MIDW-MISO,65574.85714,7.485714286,143233.4815,16.35085405
11:11 Systems Philadelphia,401 N Broad Street,-90.0852283,29.9681698,RANGE_INTERPOLATED,US-MIDW-MISO,65574.85714,7.485714286,143233.4815,16.35085405
Crown Castle Philadelphia (PA1),401 N. Broad Street,-90.0852283,29.9681698,RANGE_INTERPOLATED,US-MIDW-MISO,65574.85714,7.485714286,143233.4815,16.35085405
Windstream New York,401 N Broad Street,-90.0852283,29.9681698,RANGE_INTERPOLATED,US-MIDW-MISO,65574.85714,7.485714286,143233.4815,16.35085405
Lumen Philadelphia 1,401 N Broad Street,-90.0852283,29.9681698,RANGE_INTERPOLATED,US-MIDW-MISO,65574.85714,7.485714286,143233.4815,16.35085405
DE Philly,401 N Broad Street,-90.0852283,29.9681698,RANGE_INTERPOLATED,US-MIDW-MISO,65574.85714,7.485714286,143233.4815,16.35085405
TierPoint Bethlehem,3864 Courtney Street,-95.331631,29.7867371,RANGE_INTERPOLATED,US-MIDW-MISO,65574.85714,7.485714286,143233.4815,16.35085405
Lumen Lancaster 1,1720 Hempstead Rd,-95.5003878,29.8305481,GEOMETRIC_CENTER,US-MIDW-MISO,65574.85714,7.485714286,143233.4815,16.35085405
Lumen Jackson 1,111 E Capitol Street,-83.9165271,43.4740925,RANGE_INTERPOLATED,US-MIDW-MISO,24309,2.775,143233.4815,16.35085405
